word,Reading,JLPT Level
おまちどおさま,おまちどおさま,N2
おめでたい,おめでたい,N2
思い掛けない,おもいがけない,N2
思い切り,おもいきり,N2
思い込む,おもいこむ,N2
思いっ切り,おもいっきり,N2
思いっきり,おもいっきり,N2
重たい,おもたい,N2
お休み,おやすみ,N2
おやつ,おやつ,N2
親指,おやゆび,N2
オルガン,オルガン,N2
御～,おん～,N2
恩恵,おんけい,N2
温室,おんしつ,N2
温泉,おんせん,N2
温帯,おんたい,N2
御中,おんちゅう,N2
女の人,おんなのひと,N2
蚊,か,N2
カーブ,カーブ,N2
貝,かい,N2
外～,がい～,N2
開会,かいかい,N2
会館,かいかん,N2
改札,かいさつ,N2
解散,かいさん,N2
海水浴,かいすいよく,N2
回数,かいすう,N2
回数券,かいすうけん,N2
改正,かいせい,N2
快晴,かいせい,N2
解説,かいせつ,N2
改造,かいぞう,N2
開通,かいつう,N2
回転,かいてん,N2
解答,かいとう,N2
回答,かいとう,N2
外部,がいぶ,N2
解放,かいほう,N2
開放,かいほう,N2
海洋,かいよう,N2
概論,がいろん,N2
却って,かえって,N2
家屋,かおく,N2
係わる,かかわる,N2
書留,かきとめ,N2
書取,かきとり,N2
垣根,かきね,N2
限り,かぎり,N2
各～,かく～,N2
架空,かくう,N2
各自,かくじ,N2
拡充,かくじゅう,N2
学術,がくじゅつ,N2
各地,かくち,N2
拡張,かくちょう,N2
角度,かくど,N2
学年,がくねん,N2
学部,がくぶ,N2
格別,かくべつ,N2
確率,かくりつ,N2
学力,がくりょく,N2
掛け算,かけざん,N2
かけざん,かけざん,N2
可決,かけつ,N2
火口,かこう,N2
下降,かこう,N2
重ねる,かさねる,N2
飾り,かざり,N2
火山,かざん,N2
かしこまりました,かしこまりました,N2
貸し出し,かしだし,N2
過失,かしつ,N2
果実,かじつ,N2
貸間,かしま,N2
貸家,かしや,N2
箇所,かしょ,N2
かしょ,かしょ,N2
過剰,かじょう,N2
かじる,かじる,N2
課税,かぜい,N2
カセット,カセット,N2
下線,かせん,N2
加速,かそく,N2
加速度,かそくど,N2
かたかな,かたかな,N2
かたづく,かたづく,N2
塊,かたまり,N2
固まる,かたまる,N2
片道,かたみち,N2
傾く,かたむく,N2
片寄る,かたよる,N2
学科,がっか,N2
学会,がっかい,N2
楽器,がっき,N2
学級,がっきゅう,N2
担ぐ,かつぐ,N2
括弧,かっこ,N2
活字,かつじ,N2
勝手に,かってに,N2
活躍,かつやく,N2
活力,かつりょく,N2
課程,かてい,N2
仮名,かな,N2
仮名遣い,かなづかい,N2
鐘,かね,N2
加熱,かねつ,N2
兼ねる,かねる,N2
カバー,カバー,N2
過半数,かはんすう,N2
かび ,かび ,N2
被せる,かぶせる,N2
釜,かま,N2
構いません,かまいません,N2
紙屑,かみくず,N2
神様,かみさま,N2
剃刀,かみそり,N2
ガム,ガム,N2
貨物,かもつ,N2
歌謡,かよう,N2
殻,から,N2
カラー,カラー,N2
からかう,からかう,N2
空っぽ,からっぽ,N2
かるた,かるた,N2
枯れる,かれる,N2
カロリー,カロリー,N2
可愛がる,かわいがる,N2
乾かす,かわかす,N2
為替,かわせ,N2
瓦,かわら,N2
間隔,かんかく,N2
換気,かんき,N2
感激,かんげき,N2
関西,かんさい,N2
元日,がんじつ,N2
鑑賞,かんしょう,N2
感ずる,かんずる,N2
間接,かんせつ,N2
乾燥,かんそう,N2
感想,かんそう,N2
観測,かんそく,N2
寒帯,かんたい,N2
勘違い,かんちがい,N2
官庁,かんちょう,N2
缶詰,かんづめ,N2
乾電池,かんでんち,N2
関東,かんとう,N2
観念,かんねん,N2
乾杯,かんぱい,N2
看板,かんばん,N2
看病,かんびょう,N2
冠,かんむり,N2
漢和,かんわ,N2
気圧,きあつ,N2
着替え,きがえ,N2
着替える,きがえる,N2
機関車,きかんしゃ,N2
飢饉,ききん,N2
器具,きぐ,N2
期限,きげん,N2
記号,きごう,N2
刻む,きざむ,N2
儀式,ぎしき,N2
基準,きじゅん,N2
規準,きじゅん,N2
起床,きしょう,N2
着せる,きせる,N2
基礎,きそ,N2
基地,きち,N2
きっかけ,きっかけ,N2
切っ掛け,きっかけ,N2
ぎっしり,ぎっしり,N2
基盤,きばん,N2
客席,きゃくせき,N2
客間,きゃくま,N2
ギャング,ギャング,N2
キャンパス,キャンパス,N2
休業,きゅうぎょう,N2
休講,きゅうこう,N2
休息,きゅうそく,N2
給与,きゅうよ,N2
休養,きゅうよう,N2
清い,きよい,N2
強化,きょうか,N2
境界,きょうかい,N2
共産～,きょうさん～,N2
行事,ぎょうじ,N2
恐縮,きょうしゅく,N2
教養,きょうよう,N2
行列,ぎょうれつ,N2
漁業,ぎょぎょう,N2
曲線,きょくせん,N2
規律,きりつ,N2
斬る,きる,N2
気を付ける,きをつける,N2
琴,きん,N2
金魚,きんぎょ,N2
クーラー,クーラー,N2
区域,くいき,N2
空～,くう～,N2
偶数,ぐうすう,N2
空想,くうそう,N2
空中,くうちゅう,N2
釘,くぎ,N2
区切る,くぎる,N2
櫛,くし,N2
くしゃみ,くしゃみ,N2
苦情,くじょう,N2
苦心,くしん,N2
屑,くず,N2
崩す,くずす,N2
薬指,くすりゆび,N2
崩れる,くずれる,N2
砕く,くだく,N2
砕ける,くだける,N2
くたびれる,くたびれる,N2
くだらない,くだらない,N2
下る,くだる,N2
唇,くちびる,N2
口紅,くちべに,N2
くっつく,くっつく,N2
くっつける,くっつける,N2
くどい,くどい,N2
句読点,くとうてん,N2
配る,くばる,N2
工夫,くふう,N2
区分,くぶん,N2
組合せ,くみあわせ,N2
組み立てる,くみたてる,N2
悔やむ,くやむ,N2
クリーニング,クリーニング,N2
くるむ,くるむ,N2
くれぐれも,くれぐれも,N2
郡,ぐん,N2
稽古,けいこ,N2
敬語,けいご,N2
蛍光灯,けいこうとう,N2
形式,けいしき,N2
継続,けいぞく,N2
毛糸,けいと,N2
経度,けいど,N2
系統,けいとう,N2
芸能,げいのう,N2
競馬,けいば,N2
警備,けいび,N2
形容詞,けいようし,N2
形容動詞,けいようどうし,N2
外科,げか,N2
毛皮,けがわ,N2
激増,げきぞう,N2
下車,げしゃ,N2
下旬,げじゅん,N2
下水,げすい,N2
削る,けずる,N2
桁,けた,N2
下駄,げた,N2
血圧,けつあつ,N2
月給,げっきゅう,N2
傑作,けっさく,N2
月末,げつまつ,N2
気配,けはい,N2
下品,げひん,N2
下品,げひん,N2
煙い,けむい,N2
険しい,けわしい,N2
現～,げん～,N2
見学,けんがく,N2
謙虚,けんきょ,N2
原稿,げんこう,N2
原産,げんさん,N2
原始,げんし,N2
研修,けんしゅう,N2
厳重,げんじゅう,N2
謙遜,けんそん,N2
県庁,けんちょう,N2
限度,げんど,N2
現に,げんに,N2
顕微鏡,けんびきょう,N2
懸命,けんめい,N2
原理,げんり,N2
原料,げんりょう,N2
碁,ご,N2
小～,こ～,N2
コース,コース,N2
コーラス,コーラス,N2
恋しい,こいしい,N2
高～,こう～,N2
工員,こういん,N2
強引,ごういん,N2
公害,こうがい,N2
高級,こうきゅう,N2
公共,こうきょう,N2
工芸,こうげい,N2
孝行,こうこう,N2
交差,こうさ,N2
講師,こうし,N2
工事,こうじ,N2
公式,こうしき,N2
口実,こうじつ,N2
こうして,こうして,N2
校舎,こうしゃ,N2
公衆,こうしゅう,N2
香水,こうすい,N2
公正,こうせい,N2
功績,こうせき,N2
光線,こうせん,N2
高層,こうそう,N2
構造,こうぞう,N2
交替,こうたい,N2
交代,こうたい,N2
耕地,こうち,N2
交通機関,こうつうきかん,N2
校庭,こうてい,N2
肯定,こうてい,N2
高度,こうど,N2
高等,こうとう,N2
合同,ごうどう,N2
高等学校,こうとうがっこう,N2
公表,こうひょう,N2
鉱物,こうぶつ,N2
公務,こうむ,N2
項目,こうもく,N2
紅葉,こうよう,N2
こうよう もみじ,こうよう もみじ,N2
合理,ごうり,N2
交流,こうりゅう,N2
合流,ごうりゅう,N2
効力,こうりょく,N2
焦がす,こがす,N2
国王,こくおう,N2
こくせき,こくせき,N2
国立,こくりつ,N2
ご苦労様,ごくろうさま,N2
焦げる,こげる,N2
凍える,こごえる,N2
心当たり,こころあたり,N2
心得る,こころえる,N2
腰掛け,こしかけ,N2
腰掛,こしかけ,N2
腰掛ける,こしかける,N2
五十音,ごじゅうおん,N2
こしらえる,こしらえる,N2
擦る,こする,N2
個体,こたい,N2
ごちそうさま,ごちそうさま,N2
こちらこそ,こちらこそ,N2
小遣い,こづかい,N2
コック,コック,N2
こっそり,こっそり,N2
古典,こてん,N2
言付ける,ことづける,N2
言葉遣い,ことばづかい,N2
こないだ,こないだ,N2
御無沙汰,ごぶさた,N2
ゴム,ゴム,N2
御免,ごめん,N2
ごめんください,ごめんください,N2
小指,こゆび,N2
堪える,こらえる,N2
娯楽,ごらく,N2
御覧,ごらん,N2
コレクション,コレクション,N2
転がす,ころがす,N2
転がる,ころがる,N2
紺,こん,N2
今～,こん～,N2
コンクール,コンクール,N2
コンクリート,コンクリート,N2
混合,こんごう,N2
コンセント,コンセント,N2
献立,こんだて,N2
こんばんは,こんばんは,N2
サークル,サークル,N2
再～,さい～,N2
最～,さい～,N2
在学,ざいがく,N2
再三,さいさん,N2
祭日,さいじつ,N2
催促,さいそく,N2
採点,さいてん,N2
災難,さいなん,N2
裁縫,さいほう,N2
材木,ざいもく,N2
サイレン,サイレン,N2
逆さ,さかさ,N2
逆様,さかさま,N2
捜す,さがす,N2
遡る,さかのぼる,N2
酒場,さかば,N2
一昨昨日,さきおととい,N2
先程,さきほど,N2
索引,さくいん,N2
作者,さくしゃ,N2
削除,さくじょ,N2
作成,さくせい,N2
作製,さくせい,N2
探る,さぐる,N2
囁く,ささやく,N2
刺さる,ささる,N2
匙,さじ,N2
座敷,ざしき,N2
差し支え,さしつかえ,N2
差し引き,さしひき,N2
刺身,さしみ,N2
刺す,さす,N2
流石,さすが,N2
撮影,さつえい,N2
雑音,ざつおん,N2
さっさと,さっさと,N2
早速,さっそく,N2
錆,さび,N2
錆びる,さびる,N2
座布団,ざぶとん,N2
妨げる,さまたげる,N2
さようなら,さようなら,N2
サラリーマン,サラリーマン,N2
騒がしい,さわがしい,N2
さわやか,さわやか,N2
三角,さんかく,N2
算数,さんすう,N2
酸性,さんせい,N2
産地,さんち,N2
サンプル,サンプル,N2
山林,さんりん,N2
シーズン,シーズン,N2
シーツ,シーツ,N2
仕上がる,しあがる,N2
明明後日,しあさって,N2
寺院,じいん,N2
しいんと ,しいんと ,N2
自衛,じえい,N2
塩辛,しおから,N2
塩辛い,しおからい,N2
司会,しかい,N2
しかく しかくい,しかく しかくい,N2
四角い,しかくい,N2
仕方がない,しかたがない,N2
時間割,じかんわり,N2
四季,しき,N2
敷地,しきち,N2
敷く,しく,N2
茂る,しげる,N2
持参,じさん,N2
磁石,じしゃく,N2
四捨五入,ししゃごにゅう,N2
始終,しじゅう,N2
自習,じしゅう,N2
静まる,しずまる,N2
姿勢,しせい,N2
自然科学,しぜんかがく,N2
時速,じそく,N2
子孫,しそん,N2
死体,したい,N2
下書き,したがき,N2
自宅,じたく,N2
下町,したまち,N2
自治,じち,N2
室～,しつ～,N2
実感,じっかん,N2
湿気,しっき,N2
しつこい,しつこい,N2
実習,じっしゅう,N2
実績,じっせき,N2
湿度,しつど,N2
執筆,しっぴつ,N2
実物,じつぶつ,N2
しっぽ,しっぽ,N2
実用,じつよう,N2
実力,じつりょく,N2
実例,じつれい,N2
しつれいしました ,しつれいしました ,N2
失恋,しつれん,N2
指定,してい,N2
私鉄,してつ,N2
児童,じどう,N2
縛る,しばる,N2
地盤,じばん,N2
しびれる,しびれる,N2
紙幣,しへい,N2
しぼむ,しぼむ,N2
萎む,しぼむ,N2
絞る,しぼる,N2
縞,しま,N2
地味,じみ,N2
しみじみ,しみじみ,N2
氏名,しめい,N2
締切,しめきり,N2
締め切り,しめきり,N2
締め切る,しめきる,N2
しめた ,しめた ,N2
しめる,しめる,N2
地面,じめん,N2
ジャーナリスト,ジャーナリスト,N2
社会科学,しゃかいかがく,N2
しゃがむ,しゃがむ,N2
蛇口,じゃぐち,N2
弱点,じゃくてん,N2
車庫,しゃこ,N2
車掌,しゃしょう,N2
写生,しゃせい,N2
社説,しゃせつ,N2
しゃっくり,しゃっくり,N2
シャッター,シャッター,N2
しゃぶる,しゃぶる,N2
車輪,しゃりん,N2
洒落,しゃれ,N2
じゃんけん,じゃんけん,N2
重～,じゅう～,N2
集会,しゅうかい,N2
住居,じゅうきょ,N2
集金,しゅうきん,N2
集合,しゅうごう,N2
習字,しゅうじ,N2
修繕,しゅうぜん,N2
重体,じゅうたい,N2
じゅうたん ,じゅうたん ,N2
終点,しゅうてん,N2
重点,じゅうてん,N2
就任,しゅうにん,N2
周辺,しゅうへん,N2
重役,じゅうやく,N2
終了,しゅうりょう,N2
重量,じゅうりょう,N2
重力,じゅうりょく,N2
熟語,じゅくご,N2
祝日,しゅくじつ,N2
縮小,しゅくしょう,N2
受験,じゅけん,N2
主語,しゅご,N2
主人,しゅじん,N2
出勤,しゅっきん,N2
述語,じゅつご,N2
出張,しゅっちょう,N2
寿命,じゅみょう,N2
主役,しゅやく,N2
受話器,じゅわき,N2
循環,じゅんかん,N2
巡査,じゅんさ,N2
順々,じゅんじゅん,N2
順序,じゅんじょ,N2
純情,じゅんじょう,N2
純粋,じゅんすい,N2
初～,しょ～,N2
諸～,しょ～,N2
女～,じょ～,N2
省～,しょう～,N2
消化,しょうか,N2
小学生,しょうがくせい,N2
しょうがない,しょうがない,N2
将棋,しょうぎ,N2
蒸気,じょうき,N2
定規,じょうぎ,N2
上級,じょうきゅう,N2
商業,しょうぎょう,N2
消極的,しょうきょくてき,N2
賞金,しょうきん,N2
上下,じょうげ,N2
障子,しょうじ,N2
商社,しょうしゃ,N2
乗車,じょうしゃ,N2
上旬,じょうじゅん,N2
小数,しょうすう,N2
生ずる,しょうずる,N2
商店,しょうてん,N2
焦点,しょうてん,N2
消毒,しょうどく,N2
勝敗,しょうはい,N2
蒸発,じょうはつ,N2
賞品,しょうひん,N2
上品,じょうひん,N2
勝負,しょうぶ,N2
小便,しょうべん,N2
消防署,しょうぼうしょ,N2
正味,しょうみ,N2
正面,しょうめん,N2
消耗,しょうもう,N2
省略,しょうりゃく,N2
初級,しょきゅう,N2
助教授,じょきょうじゅ,N2
食塩,しょくえん,N2
職人,しょくにん,N2
職場,しょくば,N2
初旬,しょじゅん,N2
書籍,しょせき,N2
食器,しょっき,N2
ショップ,ショップ,N2
書店,しょてん,N2
書道,しょどう,N2
初歩,しょほ,N2
白髪,しらが,N2
シリーズ,シリーズ,N2
知り合い,しりあい,N2
私立,しりつ,N2
資料,しりょう,N2
汁,しる,N2
素人,しろうと,N2
しわ ,しわ ,N2
芯,しん,N2
新幹線,しんかんせん,N2
真空,しんくう,N2
人事,じんじ,N2
心身,しんしん,N2
信ずる,しんずる,N2
申請,しんせい,N2
人造,じんぞう,N2
寝台,しんだい,N2
診断,しんだん,N2
侵入,しんにゅう,N2
人文科学,じんぶんかがく,N2
人命,じんめい,N2
深夜,しんや,N2
森林,しんりん,N2
親類,しんるい,N2
針路,しんろ,N2
神話,しんわ,N2
酢,す,N2
水産,すいさん,N2
炊事,すいじ,N2
水蒸気,すいじょうき,N2
水素,すいそ,N2
垂直,すいちょく,N2
推定,すいてい,N2
水滴,すいてき,N2
水筒,すいとう,N2
随筆,ずいひつ,N2
水分,すいぶん,N2
水平,すいへい,N2
水平線,すいへいせん,N2
水面,すいめん,N2
水曜,すいよう,N2
図々しい,ずうずうしい,N2
ずうっと,ずうっと,N2
末っ子,すえっこ,N2
スカーフ,スカーフ,N2
図鑑,ずかん,N2
隙,すき,N2
杉,すぎ,N2
好き嫌い,すききらい,N2
好き好き,すきずき,N2
透き通る,すきとおる,N2
隙間,すきま,N2
スクール,スクール,N2
少なくとも,すくなくとも,N2
図形,ずけい,N2
鈴,すず,N2
涼む,すずむ,N2
スタート,スタート,N2
スチュワーデス,スチュワーデス,N2
すっきり,すっきり,N2
ステージ,ステージ,N2
ストッキング,ストッキング,N2
ストップ,ストップ,N2
素直,すなお,N2
頭脳,ずのう,N2
スピーカー,スピーカー,N2
図表,ずひょう,N2
スマート,スマート,N2
住まい,すまい,N2
すまない,すまない,N2
相撲,すもう,N2
スライド,スライド,N2
ずらす,ずらす,N2
ずらり,ずらり,N2
スリッパ,スリッパ,N2
to print,ずるい,N2
寸法,すんぽう,N2
姓,せい,N2
税関,ぜいかん,N2
製作,せいさく,N2
制作,せいさく,N2
性質,せいしつ,N2
清書,せいしょ,N2
青少年,せいしょうねん,N2
整数,せいすう,N2
清掃,せいそう,N2
生存,せいぞん,N2
生長,せいちょう,N2
政党,せいとう,N2
生年月日,せいねんがっぴ,N2
性能,せいのう,N2
整備,せいび,N2
成分,せいぶん,N2
性別,せいべつ,N2
正方形,せいほうけい,N2
正門,せいもん,N2
成立,せいりつ,N2
西暦,せいれき,N2
背負う,せおう,N2
赤道,せきどう,N2
折角,せっかく,N2
接近,せっきん,N2
接する,せっする,N2
せっせと,せっせと,N2
接続,せつぞく,N2
瀬戸物,せともの,N2
ぜひとも,ぜひとも,N2
迫る,せまる,N2
ゼミ,ゼミ,N2
せめて,せめて,N2
攻める,せめる,N2
セメント,セメント,N2
台詞,せりふ,N2
栓,せん,N2
前～,ぜん～,N2
前後,ぜんご,N2
洗剤,せんざい,N2
全集,ぜんしゅう,N2
全身,ぜんしん,N2
扇子,せんす,N2
専制,せんせい,N2
先々月,せんせんげつ,N2
先々週,せんせんしゅう,N2
先祖,せんぞ,N2
先端,せんたん,N2
センチ,センチ,N2
宣伝,せんでん,N2
先頭,せんとう,N2
全般,ぜんぱん,N2
扇風機,せんぷうき,N2
洗面,せんめん,N2
全力,ぜんりょく,N2
線路,せんろ,N2
総～,そう～,N2
相違,そうい,N2
そういえば,そういえば,N2
雑巾,ぞうきん,N2
増減,ぞうげん,N2
倉庫,そうこ,N2
相互,そうご,N2
創作,そうさく,N2
葬式,そうしき,N2
造船,ぞうせん,N2
